番号,Ap. 語形,Ap. アクセント,意味,脚韻開始一致率,内訳,全体,逸脱,Ved. のアクセント,,
2493,saaṇa-,sáaṇa-,寝床,66.667%,2,3,1,śáyana-,,
2494,saampaha-,saampáha-,スヴァヤンプラバー,100.000%,3,3,0,svayamprabhā-,,
2495,saamvara-,saamvára- / saamvará-,自選婚,50.000%,1,2,,svayaṃvara-,,
2496,saarāara-,saarā́ara-,生き物全て,100.000%,2,2,0,sacarācara-,,
2497,saala-,saála-,完全な,100.000%,2,2,0,sakala-,,
2498,saavatta-,saavátta-,100の葉を持つ（蓮、孔雀）,85.714%,6,7,1,śatápattra-,,
2499,saavāraa-,saavā́raa-,100回,100.000%,5,5,0,śatavāraka-,,
2500,saa-,sáa-,百,74.074%,20,27,7,śatá-,,
2501,sai-,sái-,シャチー,100.000%,2,2,0,śácī-,,
2502,sakkara-,sakkára-,破片,100.000%,5,5,0,śárkarā-,,
2503,sakka-,sákka-,可能である,71.429%,10,14,4,,,
2504,sakka-,sákka-,シャクラ（インドラ）,66.667%,4,6,2,śakrá-,,
2505,sakkia-,sakkía-,できた,100.000%,9,9,0,,,
2506,sagga-,ságga-,天国,80.000%,4,5,1,svargá-,,
2507,saṅkāsa-,saṅkā́sa-,見た目,100.000%,4,4,0,sáṃkāśa-,,
2508,saṅkā-,sáṅkā-,疑い、恐れ,81.818%,9,11,2,śaṅkā́-,,
2509,saṅkia-,saṅkía-,疑われた,100.000%,2,2,0,śaṅkita-,,
2510,saṅkula-,saṅkúla-,密集した,71.429%,5,7,2,saṅkula-,,
2511,saṅkha-,sáṅkha-,法螺貝,57.143%,4,7,3,śaṅkhá-,,
2512,saṅkhā-,saṅkhā́-,計算,66.667%,4,6,0,saṃkhyā-,,
2513,saṅgaha-,saṅgáha-,まとめること,100.000%,2,2,0,saṃgraha-,,
2514,saṅga-,sáṅga-,戦争,83.333%,5,6,1,saṃgá-,,
2515,saṅgāma-,saṅgā́ma-,軍隊,100.000%,2,2,0,saṃgrāmá-,,
2516,saṅgha-,sáṅgha-,集団,100.000%,2,2,0,saṃgha-,,
2517,saṅghāa-,saṅghā́a-,大量,100.000%,8,8,0,saṃghātá-,,
2518,saṅghāraṇa-,saṅghā́raṇa- / saṅghāráṇa-,まとめること,50.000%,1,2,,saṃharaṇa-,,
2519,sacca-,sácca-,真実,100.000%,3,3,0,satyá-,,
2520,sacchāa-,sacchā́a-,影を与える,100.000%,7,7,0,sacchāya-,,
2521,sajāṇa-,sajā́ṇa- / sajāṇá-,知識を持つ,50.000%,1,2,,,,
2522,sajjaṇa-,sajjáṇa-,善人,83.333%,5,6,0,sajjana-,,
2523,sajja-,sájja-,準備する,100.000%,2,2,0,,,
2524,sajja-,sájja-,準備,60.000%,3,5,2,sajja-,,
2525,sajjia-,sájjia-,準備された,100.000%,2,2,0,sajjita-,,
2526,sañca-,sáñca-,集まり,100.000%,2,2,0,saṃcaya-,,
2527,sañjua-,sáñjua-,繋げられた,100.000%,2,2,0,sáṃyukta-,,
2528,sañjutta-,sañjútta- / sañjuttá-,繋げられた,50.000%,1,2,,sáṃyukta-,,
2529,saṇāha-,saṇā́ha-,主人をもつ,93.333%,14,15,0,sanātha-,,
2530,saṇicchara-,saṇicchára-,土星,100.000%,8,8,0,śanaiścara-,,
2531,saṇehavanta-,saṇehavánta-,渇愛をもつ,100.000%,2,2,0,snehavant-,,
2532,saṇeha-,saṇéha-,愛,100.000%,5,5,0,sneha-,,
2533,saṇehia-,sáṇehia- / saṇéhia- / saṇehía-,渇愛された,33.333%,1,3,,,,
2534,saṇḍa-,saṇḍá-,集団,80.000%,4,5,1,ṣaṇḍa-,,
2535,saṇḍha-,saṇḍhá-,中性的な,100.000%,4,4,0,ṣaṇḍha-,,
2536,saṇṇajjha-,saṇṇajjhá-,戦の準備をする,66.667%,2,3,0,saṃnahya-,,
2537,saṇṇaddha-,saṇṇáddha- / saṇṇaddhá-,準備できた,50.000%,2,4,,,,
2538,saṇṇahevi,saṇṇahévi,準備してから,100.000%,2,2,0,,,
2539,saṇṇiha-,saṇṇihá-,同じような,75.000%,3,4,0,saṃnibha-,,
2540,satta-,sátta-,七,100.000%,2,2,0,sapta-,,
2541,satta-,sátta-,力,100.000%,3,3,0,śakta-,,
2542,satta-,sátta-,実在,100.000%,2,2,0,sattvá-,,
2543,satti-,sátti-,力,75.000%,9,12,3,śákti- / śaktí-,,
2544,sattudamaṇa-,sattudamáṇa-,敵を征服すること,100.000%,2,2,0,śatrudamana-,,
2545,sattuhaṇa-,sattuháṇa-,シャトルグナ,50.000%,4,8,0,śatrughna-,,
2546,sattu-,sattú-,敵,57.143%,4,7,0,śátru-,,
2547,sattha-,sáttha-,教え,100.000%,3,3,0,śāstrá-,,
2548,sattha-,sáttha-,一群,70.000%,7,10,3,sārtha-,,
2549,sadda-,sádda-,語,54.545%,12,22,10,śábda-,,
2550,santa-,sánta-,鎮められた,100.000%,2,2,0,śāntá-,,
2551,santāvaṇa-,santā́vaṇa-,責め苛むこと,85.714%,18,21,3,saṃtāpana-,,
2552,sandana,sándana-,戦車,72.222%,26,36,10,syandaná-,,
2553,sandoha-,sandóha-,一団,100.000%,2,2,0,sandoha-,,
2554,sandha-,sándha-,統一する,100.000%,4,4,0,,,
2555,sandhi-,sandhí-,連結、同盟,100.000%,2,2,0,saṃdhí-,,
2556,sappa-,sáppa-,蛇,100.000%,2,2,0,sarpá-,,
2557,sappurisa-,sáppurisa- / sappurísa-,人間（家臣）と共なる,50.000%,1,2,,sapuruṣa-,,
2558,samagga-,samágga-,全て,66.667%,2,3,0,sámagra-,,
2559,samacchara-,samacchára-,怒り,100.000%,2,2,0,,,
2560,samatta-,samátta-,終わった、殺された,85.714%,6,7,1,samāpta-,,
2561,samattha-,samáttha-,能力がある,10.000%,4,40,0,samartha-,,
2562,samanta-,samánta-,隣人,100.000%,7,7,0,sámanta-,,
2563,samappa-,samáppa- / samáppa-,完全に得る、到達する,50.000%,2,4,,,,
2564,samappia-,samáppia-,与えられた、置かれた,60.000%,3,5,2,samarpita-,,
2565,samaraṅgaṇa-,samaraṅgáṇa- / samaráṅgaṇa-,戦場,50.000%,4,8,,samaraṅgana-,,
2566,samara-,samára-,戦い,100.000%,5,5,0,samará-,,
2567,samaladdha-,samaláddha-,取られた,100.000%,2,2,0,,,
2568,samallia-,samállia- / samallía-,住んだ,50.000%,2,4,,samāśrita-,,
2569,samāgaa-,samāgáa-,集まった,100.000%,4,4,0,samāgata-,,
2570,samāṇa-,samā́ṇa-,楽しむ,100.000%,3,3,0,,,
2571,samāṇa-,samā́ṇa- / samāṇá-,考えある,50.000%,1,2,,samāna-,,
2572,samāṇa-,samā́ṇa-,同じような,67.742%,21,31,0,samāná-,,
2573,samāṇia-,samāṇia-,得られた,100.000%,3,3,0,,,
2574,samāṇu,samā́ṇu,〜と共に,57.143%,8,14,0,samám,,
2575,samāra-,samā́ra-,〜にする,100.000%,5,5,0,,,
2576,samāria-,samā́ria-,置かれた,66.667%,2,3,1,,,
2577,samāvaḍia-,samāváḍia-,やってきた,58.333%,7,12,5,samāpatita-,,
2578,samāhaa-,samā́haa- / samāháa-,打たれた,50.000%,1,2,,samāhata-,,
2579,samiccha-,sámiccha- / samíccha- / samicchá-,望む,33.333%,2,6,,,,
2580,samicchia-,samícchia-,よく見られた,100.000%,3,3,0,samīkṣita-,,
2581,samiddha-,samiddhá-,完成された、富んだ,53.846%,7,13,6,sámṛddha-,,
2582,samuggaa-,samúggaa- / samuggáa-,現れた,50.000%,1,2,,samudgata-,,
2583,samuccaa-,samuccáa-,集団,100.000%,2,2,0,samuccaya-,,
2584,samuccalia-,samuccália-,行ってしまった,83.333%,5,6,1,,,
2585,samujjala-,samujjála-,非常に輝く,100.000%,7,7,0,samujjvala-,,
2586,samuṭṭhia-,samuṭṭhía-,立っている,93.750%,15,16,1,samutthita-,,
2587,samudda-,samúdda-,海,56.522%,13,23,10,samudrá-,,
2588,samuvvaha-,samuvváha-,持ち上げる,66.667%,2,3,1,samudvaha-,,
2589,samuha-,sámuha-,前の,100.000%,2,2,0,sammukha-,,
2590,samūha-,samū́ha-,集団、量,100.000%,6,6,0,samūhá-,,
2591,samosaraṇa-,samosaráṇa-,解脱の方法,100.000%,2,2,0,samutsāraṇa-,,
2592,sampaa-,sampáa-,成功,66.667%,2,3,1,sampád-,,
2593,sampaṇṇa-,sampáṇṇa-,具した,100.000%,2,2,0,sampanna-,,
2594,sampāia-,sampā́ia-,来た,100.000%,14,14,0,,,
2595,sampuṇṇa-,sampuṇṇá-,満ちた、全ての,100.000%,2,2,0,sampūrṇa-,,
2596,sambhara-,sambhára- / sambhará-,集める,50.000%,1,2,,sambhara-,,
2597,sambharivi,sambhárivi,集めてから,100.000%,2,2,0,,,
2598,sambharevi,sambharévi,集めてから,66.667%,4,6,0,,,
2599,sammajjaṇa-,sammajjáṇa-,綺麗にすること,50.000%,2,4,0,,,
2600,sammatta-,sammatá-,知恵,100.000%,2,2,0,sammata-,,
2601,sammuha-,sammúha-,直面した,50.000%,2,4,1,sammukha-,,
2602,samvara-,samvára-,旅支度,100.000%,6,6,0,śambala-,,
2603,saraṇa-,sáraṇa-,庇護、庇護所,77.778%,7,9,2,śaraṇá-,,
2604,saranta-,saránta-,覚えつつある,100.000%,2,2,0,smárant-,,
2605,sarala-,sárala- / sarála-,ヒマラヤマツ,50.000%,1,2,,sarala-,,
2606,saravara-,saravára-,湖,92.857%,13,14,1,sarovara-,,
2607,sarassai-,sarássai-,サラスヴァティー,100.000%,2,2,0,sárasvatī-,,
2608,sara-,sára-,矢,88.889%,16,18,2,śará-,,
2609,sara-,sára-,池,100.000%,3,3,0,sará-,,
2610,sara-,sára-,声,100.000%,16,16,0,svára- / svará-,,
2611,sarāsaṇa-,sarā́saṇa-,弓,60.000%,3,5,2,śarāsana-,,
2612,sarivi,sárivi / sarívi,覚えてから,50.000%,1,2,,,,
2613,sarisa-,sárisa-,そのような,83.333%,10,12,2,sadṛ́śa-,,
2614,sarīra-,sarī́ra-,体,100.000%,24,24,0,śárīra-,,
2615,sarī-,sárī-,川,100.000%,4,4,0,sarít-,,
2616,saroruha-,sarorúha-,蓮,100.000%,4,4,0,saroruha-,,
2617,salla-,sálla-,槍，矢、苦しみ,100.000%,5,5,0,śalya-,,
2618,sallia-,sállia-,射られた,75.000%,3,4,1,,,
2619,savaḍammuha-,savaḍámmuha- / savaḍammúha-,面前の,50.000%,2,4,,,,
2620,savvaṅgi-,savvaṅgí-,全身を持つ,66.667%,2,3,0,,,
2621,savvala-,savvála-,槍,66.667%,2,3,1,,,
2622,savva-,sávva-,全ての,100.000%,10,10,0,sárva-,,
2623,savvāāma-,savvāā́ma-,あらゆる力,100.000%,2,2,0,,,
2624,sasahara-,sasahára-,月,100.000%,8,8,0,śaśadhara-,,
2625,sasi-,sási-,月,100.000%,2,2,0,śaśin-,,
2626,sahaṇa-,sáhaṇa-,力強い,100.000%,3,3,0,sahana-,,
2627,sahanta-,sáhanta- / sahánta-,耐えつつある、勝ちつつある,50.000%,1,2,,sáhant-,,
2628,sahasakiraṇa-,sahasakiráṇa-,サハスラキラナ,100.000%,2,2,0,sahasrakiraṇa-,,
2629,sahasakkha,sahasákkha-,千の目をもつ,100.000%,7,7,0,sahasrākṣá-,,
2630,sahasavatta-,sahasavátta-,千をもつ,100.000%,2,2,0,sahasrávant-,,
2631,sahasāraha-,sahásāraha-,千の戦車を持つ,100.000%,3,3,0,,,
2632,saha-,sáha-,耐える者,100.000%,2,2,0,sahá-,,
2633,sahāa-,sahā́a-,同行者,93.548%,29,31,0,sahāya-,,
2634,sahāa-,sahā́a-,性質,100.000%,5,5,0,svabhāva-,,
2635,sahāva-,sahā́va-,性質,100.000%,10,10,0,svabhāva-,,
2636,sahāsa-,sahā́sa-,千,80.000%,24,30,6,sahásra-,,
2637,sahia-,sáhia-,伴った,96.296%,26,27,1,sahita-,,
2638,sahoara-,sahoára-,同母兄弟,70.000%,7,10,1,sahodara-,,
2639,saṃkaḍilla-,saṃkáḍilla- / saṃkaḍílla-,穴のない,50.000%,1,2,,,,
2640,saṃkhohia-,saṃkhóhia-,動揺した,100.000%,2,2,0,saṃkṣobhita-,,
2641,saṃgama-,saṃgáma-,会合、集会,80.000%,4,5,0,saṃgamá-,,
2642,saṃghaḍa-,saṃgháḍa-,集団,100.000%,3,3,0,saṃghaṭa-,,
2643,saṃghāa-,saṃghā́a-,戦闘、殺害,100.000%,8,8,0,saṃghātá-,,
2644,saṃghāra-,saṃghā́ra-,まとめる,100.000%,2,2,0,saṃhara-,,
2645,saṃcaraṇa-,saṃcáraṇa- / saṃcaráṇa-,動き回ること,50.000%,1,2,,saṃcáraṇa-,,
2646,saṃcara-,saṃcára-,動き回る,80.000%,4,5,1,saṃcara-,,
2647,saṃcaria-,saṃcária-,動き回った,66.667%,2,3,1,,,
2648,saṃcalla-,saṃcálla- / saṃcallá-,動き回る,50.000%,1,2,,,,
2649,saṃcallia-,saṃcállia-,行った,55.556%,5,9,4,,,
2650,saṃcāra-,saṃcā́ra-,動き回ること,100.000%,2,2,0,saṃcāra-,,
2651,saṃcāla-,saṃcā́la-,動かす,100.000%,2,2,0,saṃcālaya-,,
2652,saṃcālia-,saṃcā́lia-,動揺させられた、追放された,100.000%,7,7,0,,,
2653,saṃcūra-,saṃcū́ra-,粉々にする,100.000%,2,2,0,,,
2654,saṃcūria-,saṃcū́ria-,粉砕された,100.000%,2,2,0,,,
2655,saṃchaṇṇa-,saṃcháṇṇa-,覆われた,100.000%,5,5,0,,,
2656,saṃjutta-,saṃjútta-,繋げられた,100.000%,7,7,0,sáṃyukta-,,
2657,saṃtāvia-,saṃtā́via-,責め苛まれた,100.000%,5,5,0,santāpita-,,
2658,saṃtāsaṇa-,saṃtā́saṇa- / saṃtāsáṇa-,恐れさせること,50.000%,1,2,,,,
2659,saṃthava-,saṃtháva-,起き上がらせる,100.000%,3,3,0,,,
2660,saṃthavia-,saṃthávia- / saṃthavía-,立てられた,50.000%,2,4,,saṃsthāpita-,,
2661,saṃdarisaṇa-,saṃdarisáṇa- / saṃdarisaṇá-,見ること,50.000%,1,2,,saṃdarśana-,,
2662,saṃdīvia-,saṃdī́via-,明かりをつけられた,100.000%,3,3,0,saṃdīpita-,,
2663,saṃdeha-,sáṃdeha- / saṃdéha-,疑い,50.000%,1,2,,saṃdehá-,,
2664,saṃpaṇṇa-,saṃpáṇṇa-,具している、富んでいる,92.308%,12,13,1,sampanna-,,
2665,saṃpatta-,saṃpattá-,得た、到達した,63.636%,7,11,0,samprāpta-,,
2666,saṃbhava-,saṃbháva- / saṃbhavá-,生じる,50.000%,4,8,,sambhava-,,
2667,saṃbhāsaṇa-,saṃbhāsáṇa-,会話,75.000%,3,4,0,sambhāṣaṇa-,,
2668,saṃbhūa-,saṃbhū́a-,生起した,60.000%,3,5,2,sambhūta-,,
2669,saṃvacchara-,saṃvacchára-,一年,100.000%,2,2,0,saṃvatsará-,,
2670,saṃsāra-,saṃsā́ra-,世界,100.000%,5,5,0,saṃsāra-,,
2671,sāara-,sāára-,海,55.000%,11,20,0,sāgara-,,
2672,sāia-,sā́ia-,甘くされた,100.000%,2,2,0,svādita-,,
2673,sāu,sā́u,完全に,100.000%,3,3,0,sárvam,,
2674,sāḍaṇa-,sā́ḍaṇa-,切り落とすこと,100.000%,2,2,0,,,
2675,sāḍia-,sā́ḍia-,切り落とされた,100.000%,3,3,0,śātita-,,
2676,sāṇanda-,sāṇandá-,喜びある,66.667%,2,3,0,sānanda-,,
2677,sāṇurāa-,sāṇurā́a-,愛情ある,100.000%,3,3,0,sānurāga-,,
2678,sāma-,sā́ma-,似ている,100.000%,2,2,0,sāma-,,
2679,sāmia-,sā́mia- / sāmía-,主,50.000%,1,2,,svāmin-,,
2680,sāmiṇī-,sāmíṇī-,貴婦人,66.667%,2,3,0,svāminī-,,
2681,sāmisāla-,sāmisā́la-,最上の主,87.500%,7,8,0,,,
2682,sāmi-,sā́mi-,主人,87.500%,7,8,1,svāmin-,,
2683,sāraṇa-,sā́raṇa- / sāráṇa-,サーラナ,50.000%,3,6,,sāraṇa-,,
2684,sāravindu-,sā́ravindu- / sārávindu-,水滴,50.000%,1,2,,,,
2685,sārahi-,sā́rahi-,戦車の御者,66.667%,2,3,1,sā́rathi-,,
2686,sāra-,sā́ra-,手配する,100.000%,4,4,0,sāraya-,,
2687,sāra-,sā́ra-,優れた,100.000%,23,23,0,sā́ra-,,
2688,sāra-,sā́ra-,精髄,100.000%,2,2,0,sā́ra-,,
2689,sāriccha-,sāricchá-,そのような,100.000%,2,2,0,sādṛśa-,,
2690,sāla-,sā́la-,義理の兄弟,100.000%,2,2,0,syālá-,,
2691,sāvaa-,sā́vaa-,在家信者,100.000%,2,2,0,śrāvaka-,,
2692,sāvaa-,sā́vaa-,野生動物,75.000%,3,4,1,svāpada-,,
2693,sāvaleva-,sāvaléva-,誇り高い,75.000%,3,4,1,,,
2694,sāva-,sā́va-,全て,100.000%,3,3,0,sárva-,,
2695,sāsaṇa-,sā́saṇa- / sāsáṇa-,命令,50.000%,7,14,,śā́sana-,,
2696,sāhaṇa-,sā́haṇa-,方略,58.974%,23,39,16,sā́dhana-,,
2697,sāharaṇa-,sāharáṇa-,積荷をもつ,100.000%,2,2,0,,,
2698,sāhasa-,sāhása-,精神、力,100.000%,6,6,0,sāhasa-,,
2699,sāha-,sā́ha-,成就する,100.000%,3,3,0,sādhaya-,,
2700,sāhāraṇa-,sāhā́raṇa- / sāhāráṇa-,共通の,50.000%,1,2,,sā́dhāraṇa-,,
2701,sāhāra-,sāhā́ra-,マンゴーの木,100.000%,3,3,0,sahakāra-,,
2702,sāhāria-,sāhā́ria-,よく保たれた,100.000%,2,2,0,saṃdhārita-,,
2703,sāhia-,sā́hia-,成功した,100.000%,4,4,0,sādhita-,,
2704,sāhimāṇa-,sāhimā́ṇa-,驕りを持った,100.000%,2,2,0,sābhimāna-,,
2705,sāhukkāria-,sāhukkā́ria-,感謝された,100.000%,3,3,0,sādhukārita-,,
2706,sāhu-,sā́hu-,正しい、ジャイナ僧,100.000%,6,6,0,sādhú-,,
2707,sia-,sía-,輝き,100.000%,10,10,0,sita-,,
2708,sia-,sía-,シュリー,100.000%,3,3,0,,,
2709,sikkhāvaa-,sikkhāváa-,シクシャーヴラタ（聖戒）,80.000%,4,5,0,*śikṣāvrata-,,
2710,sikkhia-,síkkhia-,教えられた,100.000%,2,2,0,śikṣita-,,
2711,siggha-,síggha-,急な,100.000%,2,2,0,śīghra-,,
2712,siñcanta-,siñcánta-,浸かりつつある,100.000%,2,2,0,siñcánt-,,
2713,sitta-,sítta-,浸けられた,80.000%,4,5,1,siktá-,,
2714,siddhattaṇa-,siddháttaṇa-,成就,66.667%,2,3,1,,,
2715,siddha-,siddha-,成功した,57.143%,4,7,3,siddha-,,
2716,siddhi-,síddhi,成功、成就,57.143%,4,7,3,siddhi-,,
2717,simira-,símira- / simirá-,幕府,50.000%,1,2,,śibira-,,
2718,sira-,síra-,頭,82.143%,23,28,5,śíras-,,
2719,sirikantāṇuddharī-,sirikantāṇuddhárī-,シュリーカンターとアヌッダリー,100.000%,2,2,0,,,
2720,sirikhaṇḍa-,sirikháṇḍa-,サンダルウッド,66.667%,2,3,1,śrīkhaṇḍa-,,
2721,sirimāla-,sirimā́la-,シュリーマーラ,100.000%,2,2,0,śrīmāla-,,
2722,sirihara-,sirihára-,屋根,100.000%,2,2,0,,,
2723,silāala-,silāála-,石の表面,100.000%,2,2,0,śilātala-,,
2724,silā-,sílā-,石,100.000%,7,7,0,śilā́-,,
2725,silīmuha-,silīmúha-,シリームカ（ラーヴァナの剣）,100.000%,2,2,0,śilīmukha-,,
2726,siva-,síva-,幸運な,100.000%,2,2,0,śivá-,,
2727,sihara-,sihára-,山頂,81.818%,9,11,1,śikhara-,,
2728,sihi-,síhi-,孔雀,100.000%,2,2,0,śikhin-,,
2729,siṃhāsaṇa-,siṃhā́saṇa-,王座,60.000%,3,5,2,siṃhāsana-,,
2730,sīara-,sīára-,霧雨,100.000%,2,2,0,śīkara-,,
2731,sīala-,sīála-,寒い,100.000%,6,6,0,śītala-,,
2732,sīālaa-,sīā́laa-,冬,100.000%,3,3,0,śītakāla-,,
2733,sīā-,sī́ā-,シーター,92.308%,12,13,1,sītā-,,
2734,sīrāuha-,sīrāúha-,鋤を武器とする者（バララーマ）,100.000%,2,2,0,sīrāyudha-,,
2735,sīla-,sī́la-,善行,91.667%,11,12,1,śī́la-,,
2736,sīlāharaṇa-,sīlāháraṇa- / sīlāharaṇá-,善行に彩られた,50.000%,1,2,,,,
2737,sīsa-,sī́sa-,言う,100.000%,3,3,0,,,
2738,sīsa-,sī́sa-,頭,100.000%,3,3,0,śīrṣá-,,
2739,sīhaddhaa-,sīháddhaa- / sīhaddháa-,シンハッドヴァジャ,50.000%,1,2,,siṃhadhvaja-,,
2740,sīha-,sī́ha-,獅子,84.615%,11,13,2,siṃhá-,,
2741,sīhāsaṇattha-,sīhāsaṇáttha-,王位の目的,100.000%,2,2,0,,,
2742,sīhāsaṇa-,sīhā́saṇa-,王位,66.667%,2,3,1,siṃhāsana-,,
2743,sīhoara-,sīhóara- / sīhoára-,シンホーダラ,50.000%,1,2,,,,
2744,suandha-,suándha- / suandhá-,良い香りの,50.000%,2,4,,sugandha-,,
2745,suarisaṇa-,suarisáṇa-,良く見える,100.000%,3,3,0,sudarśaná-,,
2746,suasāraṇa-,suasāráṇa-,シュカとサーラナ,100.000%,2,2,0,,,
2747,sua-,súa-,息子,96.296%,26,27,1,suta-,,
2748,sua-,súa-,聞かれた,90.000%,9,10,1,śrutá-,,
2749,suā-,súā-,娘,100.000%,11,11,0,sutā-,,
2750,sukumāra-,sukumā́ra-,繊細な,100.000%,2,2,0,sukumāra-,,
2751,sukkha-,súkkha- / sukkhá-,喜び,50.000%,1,2,,sukhá-,,
2752,suggīvaṅgaṅgaa-,suggīvaṅgaṅgáa-,スグリーヴァ、アンガ、アンガダ,75.000%,3,4,0,*sugrīvāṅgāṅgada-,,
2753,suggīva-,suggī́va-,スグリーヴァ,100.000%,11,11,0,sugrīva-,,
2754,sughosa-,sughósa-,良い声を持つ,100.000%,3,3,0,sughoṣa-,,
2755,suṭṭhu-,súṭṭhu-,美しい,100.000%,3,3,0,suṣṭhú,,
2756,suṇijja-,suṇíjja- / suṇijjá-,聞かれる,50.000%,1,2,,,,
2757,suṇeppiṇu,suṇéppiṇu,聞いて,100.000%,3,3,0,,,
2758,suṇevi,súṇevi / suṇévi,聞いてから,50.000%,1,2,,,,
2759,suṇḍa-,suṇḍá-,象の鼻,66.667%,2,3,0,śuṇḍa-,,
2760,suṇṇāsaṇa-,suṇṇā́saṇa- / suṇṇāsáṇa-,空の座,50.000%,1,2,,,,
2761,sutta-,sútta-,眠った,100.000%,5,5,0,suptá-,,
2762,suddhamai-,suddhamái-,清い心を持つ,100.000%,3,3,0,śuddhamati-,,
2763,suddha-,suddhá-,清められた,100.000%,2,2,0,śuddhá-,,
2764,suddhi-,súddhi-,浄化,100.000%,2,2,0,śúddhi-,,
2765,sundara-,sundára-,美しい,92.857%,39,42,2,sundara-,,
2766,sundaria-,sundária-,美しい,100.000%,2,2,0,,,
2767,supurisa-,súpurisa- / supurisá-,良い家臣を持つ,50.000%,1,2,,supuruṣa-,,
2768,suppavaha-,suppaváha-,美しい形の,100.000%,2,2,0,,,
2769,suppahā-,suppahā́-,スプラバー,62.500%,5,8,0,suprabhā-,,
2770,sumaṇohara-,sumaṇohára-,とても美しい,100.000%,2,2,0,sumanohara-,,
2771,sumaranta-,sumaránta-,覚えつつある,100.000%,4,4,0,smárant-,,
2772,sumareppiṇu,sumáreppiṇu / sumaréppiṇu,覚えてから,50.000%,1,2,,,,
2773,sumittā-,sumíttā-,スミトラー,100.000%,3,3,0,sumitrā́-,,
2774,suravara-,suravára-,最上の神（インドラ）,77.778%,14,18,0,suravara-,,
2775,suravai-,suravái-,神の王（インドラ）,66.667%,2,3,0,surapati-,,
2776,surahia-,suráhia- / surahía-,良い香りの,50.000%,1,2,,surabhita-,,
2777,sura-,súra-,神,77.778%,7,9,2,sura-,,
2778,surinda-,surínda- / surindá-,神々の主（インドラ）,50.000%,3,6,,surendra-,,
2779,suloaṇa-,sulóaṇa- / suloaṇá-,良い目を持つ,50.000%,1,2,,sulocana-,,
2780,suvaṇṇamaa-,suváṇṇamaa- / suvaṇṇamáa-,黄金でできた,50.000%,1,2,,suvarṇamaya-,,
2781,suvaṇṇa-,suváṇṇa-,黄金,100.000%,3,3,0,suvárṇa-,,
2782,suvisāla-,suvisā́la-,非常に大きな,100.000%,2,2,0,,,
2783,suvva-,súvva-,聞く,100.000%,2,2,0,,,
2784,suseṇa-,suséṇa-,良い軍勢を持つ,100.000%,2,2,0,suṣéṇa-,,
2785,susohia-,susóhia- / susohía-,よく輝いた,50.000%,1,2,,suśobhita-,,
2786,suhaṅkara-,suhaṅkára-,幸せをなす,81.818%,9,11,0,śubhaṃkara-,,
2787,suhala-,suhála- / suhalá-,良い実りをもつ,50.000%,1,2,,suphála- / suphalá-,,
2788,suha-,súha-,喜び,100.000%,4,4,0,sukhá-,,
2789,suhāvaṇa-,suhā́vaṇa- / suhāváṇa-,喜びを生み出す,40.000%,2,5,,sukhāyana-,,
2790,suhāvaha-,suhāváha-,喜びをもたらす,100.000%,2,2,0,sukhāvaha-,,
2791,suhāva-,suhā́va-,喜びをもたらす,100.000%,2,2,0,,,
2792,suhāsia-,suhā́sia-,よく語られた,100.000%,2,2,0,subhāṣita-,,
2793,sūara-,sūára-,猪,66.667%,2,3,0,śūkara-,,
2794,sūraraa-,sūraráa-,スーリヤラヴァ,100.000%,4,4,0,sūrtarava-,,
2795,sūrahāsa-,sūrahā́sa-,スーリヤハーサ（剣）,100.000%,5,5,0,,,
2796,sūra-,sū́ra-,戦士,80.000%,4,5,1,śū́ra-,,
2797,sūra-,sū́ra-,太陽,100.000%,9,9,0,sū́rya-,,
2798,sūla-,sū́la-,槍,100.000%,4,4,0,śū́la-,,
2799,sūhaa-,sū́haa-,幸運な,100.000%,3,3,0,subhaga-,,
2800,sejja-,séjja- / sejjá-,寝床,50.000%,2,4,,śayyā-,,
2801,seṇṇa-,seṇṇá-,軍隊,100.000%,19,19,0,sainya-,,
2802,seva-,séva-,仕えられるべき,100.000%,2,2,0,sevya-,,
2803,seva-,séva-,仕える者,100.000%,13,13,0,,,
2804,sevia-,sévia-,住んでいた,100.000%,2,2,0,sevita-,,
2805,sesa-,sésa-,残りの,100.000%,5,5,0,śeṣa-,,
2806,sehara-,sehára-,頂,100.000%,6,6,0,śekhara-,,
2807,saittaṇa-,saittáṇa-,自分のものであること,66.667%,2,3,1,svatva-,,
2808,soabbhaia-,soabbháia-,とても悲しんでいる,100.000%,2,2,0,,,
2809,soa-,soá-,憂う,100.000%,2,2,0,śoca-,,
2810,soa-,sóa-,憂い,100.000%,4,4,0,śóka-,,
2811,sokkha-,sókkha-,楽しみ,77.778%,7,9,2,saukhya-,,
2812,soṇiāruṇa-,soṇiā́ruṇa-,赤く染まった,100.000%,2,2,0,,,
2813,soṇḍa-,soṇḍá-,酒に酔った、酒飲みの,100.000%,4,4,0,śauṇḍa-,,
2814,soṇḍīra-,soṇḍī́ra-,傲慢な,100.000%,2,2,0,śauṇḍīra-,,
2815,sotta-,sótta-,流れ,100.000%,2,2,0,srótas-,,
